Month,Day,Hour,Minute,Temperature,DNI,DHI,GHI
4,19,13,20,10.100000000000001,0,300,301
4,19,13,30,9.9,0,219,219
4,19,13,40,9.700000000000001,0,225,225
4,19,13,50,9.600000000000001,0,127,127
4,19,14,0,9.4,0,59,59
4,19,14,10,9.200000000000001,0,59,59
4,19,14,20,9,0,121,121
4,19,14,30,8.8,1,174,174
4,19,14,40,8.6,5,262,266
4,19,14,50,8.4,0,124,124
4,19,15,0,8.200000000000001,3,234,236
4,19,15,10,8,17,319,330
4,19,15,20,7.800000000000001,2,204,206
4,19,15,30,7.5,5,222,225
4,19,15,40,7.300000000000001,2,177,178
4,19,15,50,7.1000000000000005,0,73,73
4,19,16,0,6.800000000000001,1,134,134
4,19,16,10,6.6000000000000005,0,92,93
4,19,16,20,6.300000000000001,0,84,84
4,19,16,30,6,15,204,210
4,19,16,40,5.7,24,208,217
4,19,16,50,5.4,0,36,36
4,19,17,0,5.2,72,197,220
4,19,17,10,4.9,0,34,34
4,19,17,20,4.6000000000000005,82,156,177
4,19,17,30,4.3,0,44,44
4,19,17,40,4,0,23,23
4,19,17,50,3.6,120,75,94
4,19,18,0,3.3000000000000003,33,75,79
4,19,18,10,3.1,16,53,55
4,19,18,20,2.9000000000000004,7,34,35
4,19,18,30,2.6,0,14,14
4,19,18,40,2.4000000000000004,0,0,0
4,19,18,50,2.2,0,0,0
4,19,19,0,1.9000000000000001,0,0,0
4,19,19,10,1.8,0,0,0
4,19,19,20,1.7000000000000002,0,0,0
4,19,19,30,1.5,0,0,0
4,19,19,40,1.4000000000000001,0,0,0
4,19,19,50,1.3,0,0,0
4,19,20,0,1.1,0,0,0
4,19,20,10,1,0,0,0
4,19,20,20,1,0,0,0
4,19,20,30,0.9,0,0,0
4,19,20,40,0.8,0,0,0
4,19,20,50,0.7000000000000001,0,0,0
4,19,21,0,0.7000000000000001,0,0,0
4,19,21,10,0.6000000000000001,0,0,0
4,19,21,20,0.6000000000000001,0,0,0
4,19,21,30,0.5,0,0,0
4,19,21,40,0.4,0,0,0
4,19,21,50,0.4,0,0,0
4,19,22,0,0.30000000000000004,0,0,0
4,19,22,10,0.30000000000000004,0,0,0
4,19,22,20,0.2,0,0,0
4,19,22,30,0.2,0,0,0
4,19,22,40,0.1,0,0,0
4,19,22,50,0.1,0,0,0
4,19,23,0,0.1,0,0,0
4,19,23,10,0.1,0,0,0
4,19,23,20,0,0,0,0
4,19,23,30,0,0,0,0
4,19,23,40,0,0,0,0
4,19,23,50,0,0,0,0
4,20,0,0,0,0,0,0
4,20,0,10,0,0,0,0
4,20,0,20,0,0,0,0
4,20,0,30,0,0,0,0
4,20,0,40,0,0,0,0
4,20,0,50,0,0,0,0
4,20,1,0,0,0,0,0
4,20,1,10,0,0,0,0
4,20,1,20,-0.1,0,0,0
4,20,1,30,-0.1,0,0,0
4,20,1,40,-0.1,0,0,0
4,20,1,50,-0.1,0,0,0
4,20,2,0,-0.1,0,0,0
4,20,2,10,-0.2,0,0,0
4,20,2,20,-0.2,0,0,0
4,20,2,30,-0.3,0,0,0
4,20,2,40,-0.3,0,0,0
4,20,2,50,-0.4,0,0,0
4,20,3,0,-0.4,0,0,0
4,20,3,10,-0.5,0,0,0
4,20,3,20,-0.6,0,0,0
4,20,3,30,-0.6,0,0,0
4,20,3,40,-0.7,0,0,0
4,20,3,50,-0.8,0,0,0
4,20,4,0,-0.9,0,0,0
4,20,4,10,-0.9,0,0,0
4,20,4,20,-1,0,0,0
4,20,4,30,-1,0,0,0
4,20,4,40,-1.1,0,0,0
4,20,4,50,-1.1,0,0,0
4,20,5,0,-1.2,0,0,0
4,20,5,10,-1,0,0,0
4,20,5,20,-0.7,0,0,0
4,20,5,30,-0.5,0,15,15
4,20,5,40,-0.3,0,31,31
4,20,5,50,-0.1,1,53,53
4,20,6,0,0.1,0,6,6
4,20,6,10,0.5,0,7,7
4,20,6,20,0.8,0,9,9
4,20,6,30,1.2000000000000002,0,11,11
4,20,6,40,1.5,2,82,82
4,20,6,50,1.9000000000000001,1,75,75
4,20,7,0,2.2,0,28,28
4,20,7,10,2.6,1,148,148
4,20,7,20,3,1,114,115
4,20,7,30,3.4000000000000004,9,183,187
4,20,7,40,3.7,8,175,179
4,20,7,50,4.1000000000000005,1,147,148
4,20,8,0,4.5,1,130,130
4,20,8,10,4.9,2,179,180
4,20,8,20,5.300000000000001,31,290,308
4,20,8,30,5.7,26,297,312
4,20,8,40,6.1000000000000005,1,304,305
4,20,8,50,6.5,0,233,233
4,20,9,0,6.9,1,328,329
4,20,9,10,7.2,157,512,621
4,20,9,20,7.6000000000000005,0,250,251
4,20,9,30,7.9,0,244,244
4,20,9,40,8.3,0,227,227
4,20,9,50,8.6,0,213,213
4,20,10,0,9,0,242,242
4,20,10,10,9.200000000000001,0,221,221
4,20,10,20,9.5,0,206,206
4,20,10,30,9.700000000000001,0,194,194
4,20,10,40,9.9,0,183,183
4,20,10,50,10.200000000000001,0,207,207
4,20,11,0,10.4,0,153,153
4,20,11,10,10.5,0,175,175
4,20,11,20,10.600000000000001,0,205,205
4,20,11,30,10.700000000000001,0,142,142
4,20,11,40,10.9,0,165,165
4,20,11,50,11,0,167,168
4,20,12,0,11.100000000000001,0,343,343
4,20,12,10,11.100000000000001,0,229,229
4,20,12,20,11.100000000000001,0,264,264
4,20,12,30,11.100000000000001,0,278,278
4,20,12,40,11.100000000000001,0,92,92
4,20,12,50,11.100000000000001,0,68,68
4,20,13,0,11.100000000000001,0,67,67
4,20,13,10,11,0,120,120
4,20,13,20,10.9,0,305,305
4,20,13,30,10.8,0,195,195
4,20,13,40,10.700000000000001,0,251,251
4,20,13,50,10.5,3,302,305
4,20,14,0,10.4,13,389,399
4,20,14,10,10.200000000000001,0,215,215
4,20,14,20,10,0,264,264
4,20,14,30,9.700000000000001,0,235,236
4,20,14,40,9.5,0,163,163
4,20,14,50,9.3,5,269,272
4,20,15,0,9,0,240,240
4,20,15,10,8.700000000000001,0,200,200
4,20,15,20,8.4,3,216,218
4,20,15,30,8.1,0,146,146
4,20,15,40,7.800000000000001,0,134,134
4,20,15,50,7.4,0,36,36
4,20,16,0,7.1000000000000005,0,62,62
4,20,16,10,6.800000000000001,0,85,85
4,20,16,20,6.5,0,27,27
4,20,16,30,6.1000000000000005,0,62,62
4,20,16,40,5.800000000000001,0,22,22
4,20,16,50,5.5,0,31,31
4,20,17,0,5.1000000000000005,0,11,11
4,20,17,10,4.800000000000001,0,63,63
4,20,17,20,4.4,31,148,156
4,20,17,30,4,63,131,146
4,20,17,40,3.6,2,85,86
4,20,17,50,3.3000000000000003,0,46,46
4,20,18,0,2.9000000000000004,0,27,27
4,20,18,10,2.6,0,16,16
4,20,18,20,2.4000000000000004,0,6,6
4,20,18,30,2.1,0,4,4
4,20,18,40,1.8,0,0,0
4,20,18,50,1.6,0,0,0
4,20,19,0,1.3,0,0,0
4,20,19,10,1.2000000000000002,0,0,0
4,20,19,20,1.1,0,0,0
4,20,19,30,1,0,0,0
4,20,19,40,0.9,0,0,0
4,20,19,50,0.8,0,0,0
4,20,20,0,0.7000000000000001,0,0,0
4,20,20,10,0.7000000000000001,0,0,0
4,20,20,20,0.6000000000000001,0,0,0
4,20,20,30,0.5,0,0,0
4,20,20,40,0.4,0,0,0
4,20,20,50,0.4,0,0,0
4,20,21,0,0.30000000000000004,0,0,0
4,20,21,10,0.2,0,0,0
4,20,21,20,0.1,0,0,0
4,20,21,30,0,0,0,0
4,20,21,40,0,0,0,0
4,20,21,50,-0.1,0,0,0
4,20,22,0,-0.2,0,0,0
4,20,22,10,-0.3,0,0,0
4,20,22,20,-0.4,0,0,0
4,20,22,30,-0.4,0,0,0
4,20,22,40,-0.5,0,0,0
4,20,22,50,-0.6,0,0,0
4,20,23,0,-0.7,0,0,0
4,20,23,10,-0.8,0,0,0
4,20,23,20,-0.9,0,0,0
4,20,23,30,-1,0,0,0
4,20,23,40,-1.1,0,0,0
4,20,23,50,-1.2,0,0,0
4,21,0,0,-1.3,0,0,0
4,21,0,10,-1.3,0,0,0
4,21,0,20,-1.4,0,0,0
4,21,0,30,-1.5,0,0,0
4,21,0,40,-1.6,0,0,0
4,21,0,50,-1.7,0,0,0
4,21,1,0,-1.7,0,0,0
4,21,1,10,-1.8,0,0,0
4,21,1,20,-1.9,0,0,0
4,21,1,30,-1.9,0,0,0
4,21,1,40,-2,0,0,0
4,21,1,50,-2,0,0,0
4,21,2,0,-2.1,0,0,0
4,21,2,10,-2.2,0,0,0
4,21,2,20,-2.2,0,0,0
4,21,2,30,-2.3,0,0,0
4,21,2,40,-2.3,0,0,0
4,21,2,50,-2.4,0,0,0
4,21,3,0,-2.5,0,0,0
4,21,3,10,-2.5,0,0,0
4,21,3,20,-2.5,0,0,0
4,21,3,30,-2.6,0,0,0
4,21,3,40,-2.6,0,0,0
4,21,3,50,-2.7,0,0,0
4,21,4,0,-2.7,0,0,0
4,21,4,10,-2.6,0,0,0
4,21,4,20,-2.5,0,0,0
4,21,4,30,-2.5,0,0,0
4,21,4,40,-2.4,0,0,0
4,21,4,50,-2.3,0,0,0
4,21,5,0,-2.2,0,0,0
4,21,5,10,-1.6,0,0,0
4,21,5,20,-1,0,0,0
4,21,5,30,-0.4,0,8,8
4,21,5,40,0.2,280,27,48
4,21,5,50,0.8,371,34,75
4,21,6,0,1.4000000000000001,447,41,104
4,21,6,10,2,0,19,19
4,21,6,20,2.5,0,29,29
4,21,6,30,3.1,0,45,45
4,21,6,40,3.7,0,62,62
4,21,6,50,4.3,1,95,95
4,21,7,0,4.9,8,157,160
4,21,7,10,5.4,14,184,189
4,21,7,20,6,55,235,256
4,21,7,30,6.5,812,77,424
4,21,7,40,7.1000000000000005,841,77,461
4,21,7,50,7.6000000000000005,858,79,497
4,21,8,0,8.1,874,81,531
4,21,8,10,8.700000000000001,887,83,565
4,21,8,20,9.200000000000001,900,85,598
4,21,8,30,9.700000000000001,911,87,631
4,21,8,40,10.3,929,86,664
4,21,8,50,10.8,938,87,694
4,21,9,0,11.3,947,89,723
4,21,9,10,11.8,954,90,751
4,21,9,20,12.200000000000001,961,91,778
4,21,9,30,12.600000000000001,968,93,803
4,21,9,40,13.100000000000001,978,91,828
4,21,9,50,13.5,983,92,850
4,21,10,0,13.9,988,93,871
4,21,10,10,14.3,992,94,892
4,21,10,20,14.700000000000001,996,95,910
4,21,10,30,15,999,95,926
4,21,10,40,15.4,1001,96,940
4,21,10,50,15.8,1004,97,953
4,21,11,0,16.1,1006,97,965
4,21,11,10,16.400000000000002,1008,98,974
4,21,11,20,16.6,1009,98,982
4,21,11,30,16.900000000000002,1010,98,988
4,21,11,40,17.2,1015,96,994
4,21,11,50,17.400000000000002,1015,96,996
4,21,12,0,17.7,1015,96,997
4,21,12,10,17.8,1015,96,996
4,21,12,20,18,1015,96,993
4,21,12,30,18.2,1014,96,988
4,21,12,40,18.3,1015,94,982
4,21,12,50,18.5,1013,94,974
4,21,13,0,18.6,1011,94,964
4,21,13,10,18.7,1009,93,952
4,21,13,20,18.8,1000,92,933
4,21,13,30,18.900000000000002,997,92,917
4,21,13,40,19,979,100,897
4,21,13,50,19.1,975,99,879
4,21,14,0,19.200000000000003,971,98,859
4,21,14,10,19.200000000000003,966,97,838
4,21,14,20,19.200000000000003,961,96,815
4,21,14,30,19.200000000000003,955,95,791
4,21,14,40,19.200000000000003,946,95,765
4,21,14,50,19.200000000000003,938,93,738
4,21,15,0,19.200000000000003,930,92,709
4,21,15,10,19.1,921,91,680
4,21,15,20,18.900000000000002,912,89,650
4,21,15,30,18.8,901,87,618
4,21,15,40,18.7,886,86,586
4,21,15,50,18.6,874,84,552
4,21,16,0,18.5,853,82,515
4,21,16,10,18.2,322,218,372
4,21,16,20,17.900000000000002,85,235,273
4,21,16,30,17.6,142,220,280
4,21,16,40,17.3,145,211,267
4,21,16,50,16.900000000000002,196,187,257
4,21,17,0,16.6,490,117,277
4,21,17,10,15.9,695,62,267
4,21,17,20,15.200000000000001,659,58,231
4,21,17,30,14.5,617,54,196
4,21,17,40,13.8,284,98,154
4,21,17,50,13.100000000000001,527,43,130
4,21,18,0,12.4,461,37,98
4,21,18,10,11.9,382,31,69
4,21,18,20,11.4,286,24,43
4,21,18,30,10.9,0,14,14
4,21,18,40,10.4,0,0,0
4,21,18,50,10,0,0,0
4,21,19,0,9.5,0,0,0
4,21,19,10,9.3,0,0,0
4,21,19,20,9.1,0,0,0
4,21,19,30,8.9,0,0,0
4,21,19,40,8.700000000000001,0,0,0
4,21,19,50,8.4,0,0,0
4,21,20,0,8.200000000000001,0,0,0
4,21,20,10,8.200000000000001,0,0,0
4,21,20,20,8.1,0,0,0
4,21,20,30,8,0,0,0
4,21,20,40,7.9,0,0,0
4,21,20,50,7.9,0,0,0
4,21,21,0,7.800000000000001,0,0,0
4,21,21,10,7.7,0,0,0
4,21,21,20,7.7,0,0,0
4,21,21,30,7.6000000000000005,0,0,0
4,21,21,40,7.6000000000000005,0,0,0
4,21,21,50,7.6000000000000005,0,0,0
4,21,22,0,7.5,0,0,0
4,21,22,10,7.5,0,0,0
4,21,22,20,7.4,0,0,0
4,21,22,30,7.4,0,0,0
4,21,22,40,7.4,0,0,0
4,21,22,50,7.300000000000001,0,0,0
4,21,23,0,7.300000000000001,0,0,0
4,21,23,10,7.2,0,0,0
4,21,23,20,7.2,0,0,0
4,21,23,30,7.2,0,0,0
4,21,23,40,7.1000000000000005,0,0,0
4,21,23,50,7.1000000000000005,0,0,0
4,22,0,0,7.1000000000000005,0,0,0
4,22,0,10,7.1000000000000005,0,0,0
4,22,0,20,7,0,0,0
4,22,0,30,7,0,0,0
4,22,0,40,7,0,0,0
4,22,0,50,7,0,0,0
4,22,1,0,6.9,0,0,0
4,22,1,10,7,0,0,0
4,22,1,20,7,0,0,0
4,22,1,30,7,0,0,0
4,22,1,40,7,0,0,0
4,22,1,50,7,0,0,0
4,22,2,0,7,0,0,0
4,22,2,10,7,0,0,0
4,22,2,20,7.1000000000000005,0,0,0
4,22,2,30,7.1000000000000005,0,0,0
4,22,2,40,7.2,0,0,0
4,22,2,50,7.2,0,0,0
4,22,3,0,7.2,0,0,0
4,22,3,10,7.300000000000001,0,0,0
4,22,3,20,7.300000000000001,0,0,0
4,22,3,30,7.300000000000001,0,0,0
4,22,3,40,7.300000000000001,0,0,0
4,22,3,50,7.300000000000001,0,0,0
4,22,4,0,7.4,0,0,0
4,22,4,10,7.4,0,0,0
4,22,4,20,7.5,0,0,0
4,22,4,30,7.6000000000000005,0,0,0
4,22,4,40,7.7,0,0,0
4,22,4,50,7.800000000000001,0,0,0
4,22,5,0,7.800000000000001,0,0,0
4,22,5,10,8.5,0,0,0
4,22,5,20,9.1,6,9,10
4,22,5,30,9.8,4,24,24
4,22,5,40,10.5,5,38,38
4,22,5,50,11.100000000000001,19,58,60
4,22,6,0,11.8,107,79,94
4,22,6,10,12.5,113,99,119
4,22,6,20,13.200000000000001,23,97,102
4,22,6,30,13.9,225,120,175
4,22,6,40,14.600000000000001,127,144,179
4,22,6,50,15.3,121,159,196
4,22,7,0,16,132,174,219
4,22,7,10,16.7,34,165,177
4,22,7,20,17.3,42,183,200
4,22,7,30,18,758,84,411
4,22,7,40,18.6,39,201,219
4,22,7,50,19.3,57,226,254
4,22,8,0,19.900000000000002,552,167,453
4,22,8,10,20.3,530,181,471
4,22,8,20,20.6,570,171,499
4,22,8,30,20.900000000000002,627,189,565
4,22,8,40,21.3,176,312,422
4,22,8,50,21.6,386,287,538
4,22,9,0,22,382,296,554
4,22,9,10,22.200000000000003,366,312,567
4,22,9,20,22.400000000000002,337,331,573
4,22,9,30,22.6,316,347,580
4,22,9,40,22.8,474,305,664
4,22,9,50,22.900000000000002,252,380,575
4,22,10,0,23.1,375,417,714
4,22,10,10,23.3,922,114,858
4,22,10,20,23.400000000000002,926,116,876
4,22,10,30,23.5,583,285,771
4,22,10,40,23.700000000000003,344,393,684
4,22,10,50,23.8,20,357,375
4,22,11,0,23.900000000000002,209,429,610
4,22,11,10,24,325,412,696
4,22,11,20,24,516,338,792
4,22,11,30,24.1,104,443,535
4,22,11,40,24.200000000000003,14,354,366
4,22,11,50,24.200000000000003,945,120,960
4,22,12,0,24.3,23,385,405
4,22,12,10,24.3,88,419,497
4,22,12,20,24.3,5,285,289
4,22,12,30,24.200000000000003,251,406,628
4,22,12,40,24.200000000000003,122,443,550
4,22,12,50,24.200000000000003,249,400,617
4,22,13,0,24.200000000000003,313,382,653
4,22,13,10,24.1,187,401,560
4,22,13,20,24,133,406,518
4,22,13,30,24,13,306,317
4,22,13,40,23.900000000000002,68,368,423
4,22,13,50,23.8,136,381,490
4,22,14,0,23.8,60,369,417
4,22,14,10,23.700000000000003,141,378,486
4,22,14,20,23.6,39,332,362
4,22,14,30,23.6,15,278,289
4,22,14,40,23.5,28,289,309
4,22,14,50,23.400000000000002,385,285,550
4,22,15,0,23.400000000000002,431,270,557
4,22,15,10,23.200000000000003,446,249,536
4,22,15,20,23.1,573,191,545
4,22,15,30,23,102,274,334
4,22,15,40,22.900000000000002,371,231,441
4,22,15,50,22.8,309,245,412
4,22,16,0,22.6,396,217,419
4,22,16,10,22.3,115,241,296
4,22,16,20,21.900000000000002,140,215,278
4,22,16,30,21.6,72,195,225
4,22,16,40,21.200000000000003,222,187,274
4,22,16,50,20.8,212,177,254
4,22,17,0,20.5,28,137,147
4,22,17,10,19.700000000000003,19,115,120
4,22,17,20,19,1,58,58
4,22,17,30,18.2,2,55,56
4,22,17,40,17.5,6,73,74
4,22,17,50,16.7,5,63,64
4,22,18,0,16,0,29,29
4,22,18,10,15.600000000000001,0,3,3
4,22,18,20,15.200000000000001,1,25,25
4,22,18,30,14.9,0,10,10
4,22,18,40,14.5,0,0,0
4,22,18,50,14.100000000000001,0,0,0
4,22,19,0,13.8,0,0,0
4,22,19,10,13.600000000000001,0,0,0
4,22,19,20,13.5,0,0,0
4,22,19,30,13.3,0,0,0
4,22,19,40,13.200000000000001,0,0,0
4,22,19,50,13,0,0,0
4,22,20,0,12.9,0,0,0
4,22,20,10,12.8,0,0,0
4,22,20,20,12.700000000000001,0,0,0
4,22,20,30,12.600000000000001,0,0,0
4,22,20,40,12.5,0,0,0
4,22,20,50,12.4,0,0,0
4,22,21,0,12.3,0,0,0
4,22,21,10,12.200000000000001,0,0,0
4,22,21,20,12,0,0,0
4,22,21,30,11.9,0,0,0
4,22,21,40,11.700000000000001,0,0,0
4,22,21,50,11.600000000000001,0,0,0
4,22,22,0,11.5,0,0,0
4,22,22,10,11.3,0,0,0
4,22,22,20,11.200000000000001,0,0,0
4,22,22,30,11,0,0,0
4,22,22,40,10.9,0,0,0
4,22,22,50,10.700000000000001,0,0,0
4,22,23,0,10.600000000000001,0,0,0
4,22,23,10,10.4,0,0,0
4,22,23,20,10.3,0,0,0
4,22,23,30,10.100000000000001,0,0,0
4,22,23,40,10,0,0,0
4,22,23,50,9.8,0,0,0
4,23,0,0,9.700000000000001,0,0,0
4,23,0,10,9.4,0,0,0
4,23,0,20,9.200000000000001,0,0,0
4,23,0,30,9,0,0,0
4,23,0,40,8.8,0,0,0
4,23,0,50,8.6,0,0,0
4,23,1,0,8.3,0,0,0
4,23,1,10,8.1,0,0,0
4,23,1,20,7.9,0,0,0
4,23,1,30,7.7,0,0,0
4,23,1,40,7.5,0,0,0
4,23,1,50,7.2,0,0,0
4,23,2,0,7,0,0,0
4,23,2,10,6.800000000000001,0,0,0
4,23,2,20,6.6000000000000005,0,0,0
4,23,2,30,6.4,0,0,0
4,23,2,40,6.2,0,0,0
4,23,2,50,5.9,0,0,0
4,23,3,0,5.7,0,0,0
4,23,3,10,5.5,0,0,0
4,23,3,20,5.300000000000001,0,0,0
4,23,3,30,5.1000000000000005,0,0,0
4,23,3,40,4.9,0,0,0
4,23,3,50,4.7,0,0,0
4,23,4,0,4.5,0,0,0
4,23,4,10,4.5,0,0,0
4,23,4,20,4.4,0,0,0
4,23,4,30,4.3,0,0,0
4,23,4,40,4.3,0,0,0
4,23,4,50,4.2,0,0,0
4,23,5,0,4.1000000000000005,0,0,0
4,23,5,10,4.5,0,0,0
4,23,5,20,4.9,110,11,14
4,23,5,30,5.300000000000001,0,21,21
4,23,5,40,5.800000000000001,6,41,41
4,23,5,50,6.2,30,61,65
4,23,6,0,6.6000000000000005,0,51,51
4,23,6,10,6.9,512,48,141
4,23,6,20,7.300000000000001,1,82,82
4,23,6,30,7.6000000000000005,30,136,143
4,23,6,40,7.9,7,131,133
4,23,6,50,8.3,7,143,145
4,23,7,0,8.6,3,137,139
4,23,7,10,9,50,213,232
4,23,7,20,9.4,3,160,162
4,23,7,30,9.8,781,79,419
4,23,7,40,10.100000000000001,800,82,454
4,23,7,50,10.5,817,84,488
4,23,8,0,10.9,832,87,522
4,23,8,10,11.3,846,89,555
4,23,8,20,11.700000000000001,407,282,517
4,23,8,30,12.100000000000001,4,259,261
4,23,8,40,12.600000000000001,18,302,313
4,23,8,50,13,402,328,590
4,23,9,0,13.4,418,283,566
4,23,9,10,13.8,3,302,305
4,23,9,20,14.3,183,349,481
4,23,9,30,14.700000000000001,294,354,572
4,23,9,40,15.100000000000001,193,380,526
4,23,9,50,15.600000000000001,432,331,667
4,23,10,0,16,562,290,736
4,23,10,10,16.3,158,398,526
4,23,10,20,16.7,425,357,707
4,23,10,30,17,319,400,667
4,23,10,40,17.3,269,411,639
4,23,10,50,17.6,460,350,745
4,23,11,0,17.900000000000002,347,401,702
4,23,11,10,18.1,349,404,710
4,23,11,20,18.3,157,437,576
4,23,11,30,18.400000000000002,279,428,676
4,23,11,40,18.6,315,422,703
4,23,11,50,18.8,646,279,855
4,23,12,0,18.900000000000002,242,438,654
4,23,12,10,19,422,381,757
4,23,12,20,19,447,442,840
4,23,12,30,19.1,938,119,949
4,23,12,40,19.1,924,127,940
4,23,12,50,19.200000000000003,922,126,931
4,23,13,0,19.200000000000003,218,428,617
4,23,13,10,19.200000000000003,745,221,858
4,23,13,20,19.200000000000003,686,245,825
4,23,13,30,19.1,120,424,523
4,23,13,40,19.1,1,157,158
4,23,13,50,19.1,41,416,449
4,23,14,0,19.1,204,466,627
4,23,14,10,19,69,416,470
4,23,14,20,18.900000000000002,878,120,782
4,23,14,30,18.900000000000002,569,262,679
4,23,14,40,18.8,865,117,734
4,23,14,50,18.7,434,336,637
4,23,15,0,18.6,172,400,515
4,23,15,10,18.5,42,337,364
4,23,15,20,18.400000000000002,53,322,354
4,23,15,30,18.2,640,189,570
4,23,15,40,18.1,23,220,233
4,23,15,50,17.900000000000002,308,251,417
4,23,16,0,17.8,110,300,356
4,23,16,10,17.5,761,94,463
4,23,16,20,17.3,743,91,429
4,23,16,30,17,722,88,395
4,23,16,40,16.8,63,227,252
4,23,16,50,16.6,72,211,237
4,23,17,0,16.3,89,196,225
4,23,17,10,15.9,32,170,179
4,23,17,20,15.5,117,149,181
4,23,17,30,15.100000000000001,343,69,150
4,23,17,40,14.700000000000001,7,81,82
4,23,17,50,14.3,2,47,48
4,23,18,0,13.9,21,70,73
4,23,18,10,13.700000000000001,2,37,38
4,23,18,20,13.4,13,39,40
4,23,18,30,13.100000000000001,120,18,23
4,23,18,40,12.8,0,0,0
4,23,18,50,12.5,0,0,0
4,23,19,0,12.200000000000001,0,0,0
4,23,19,10,12.100000000000001,0,0,0
4,23,19,20,11.9,0,0,0
4,23,19,30,11.700000000000001,0,0,0
4,23,19,40,11.600000000000001,0,0,0
4,23,19,50,11.4,0,0,0
4,23,20,0,11.200000000000001,0,0,0
4,23,20,10,11,0,0,0
4,23,20,20,10.9,0,0,0
4,23,20,30,10.700000000000001,0,0,0
4,23,20,40,10.600000000000001,0,0,0
4,23,20,50,10.4,0,0,0
4,23,21,0,10.3,0,0,0
4,23,21,10,10.100000000000001,0,0,0
4,23,21,20,9.9,0,0,0
4,23,21,30,9.700000000000001,0,0,0
4,23,21,40,9.5,0,0,0
4,23,21,50,9.3,0,0,0
4,23,22,0,9.1,0,0,0
4,23,22,10,9,0,0,0
4,23,22,20,8.9,0,0,0
4,23,22,30,8.8,0,0,0
4,23,22,40,8.6,0,0,0
4,23,22,50,8.5,0,0,0
4,23,23,0,8.4,0,0,0
4,23,23,10,8.3,0,0,0
4,23,23,20,8.200000000000001,0,0,0
4,23,23,30,8.1,0,0,0
4,23,23,40,8,0,0,0
4,23,23,50,7.9,0,0,0
4,24,0,0,7.800000000000001,0,0,0
4,24,0,10,7.800000000000001,0,0,0
4,24,0,20,7.7,0,0,0
4,24,0,30,7.7,0,0,0
4,24,0,40,7.6000000000000005,0,0,0
4,24,0,50,7.5,0,0,0
4,24,1,0,7.5,0,0,0
4,24,1,10,7.4,0,0,0
4,24,1,20,7.300000000000001,0,0,0
4,24,1,30,7.2,0,0,0
4,24,1,40,7.1000000000000005,0,0,0
4,24,1,50,6.9,0,0,0
4,24,2,0,6.800000000000001,0,0,0
4,24,2,10,6.7,0,0,0
4,24,2,20,6.6000000000000005,0,0,0
4,24,2,30,6.5,0,0,0
4,24,2,40,6.300000000000001,0,0,0
4,24,2,50,6.2,0,0,0
4,24,3,0,6.1000000000000005,0,0,0
4,24,3,10,6,0,0,0
4,24,3,20,5.9,0,0,0
4,24,3,30,5.800000000000001,0,0,0
4,24,3,40,5.7,0,0,0
4,24,3,50,5.6000000000000005,0,0,0
4,24,4,0,5.5,0,0,0
4,24,4,10,5.5,0,0,0
4,24,4,20,5.5,0,0,0
4,24,4,30,5.6000000000000005,0,0,0
4,24,4,40,5.6000000000000005,0,0,0
4,24,4,50,5.6000000000000005,0,0,0
4,24,5,0,5.6000000000000005,0,0,0
4,24,5,10,6.2,0,0,0
4,24,5,20,6.7,146,12,16
4,24,5,30,7.300000000000001,260,20,35
4,24,5,40,7.800000000000001,364,27,59
4,24,5,50,8.4,446,33,87
4,24,6,0,8.9,519,38,118
4,24,6,10,9.600000000000001,577,43,150
4,24,6,20,10.3,626,47,184
4,24,6,30,11,668,51,219
4,24,6,40,11.8,709,54,254
4,24,6,50,12.5,740,57,290
4,24,7,0,13.200000000000001,768,60,326
4,24,7,10,14,792,63,362
4,24,7,20,14.8,813,65,397
4,24,7,30,15.600000000000001,833,67,432
4,24,7,40,16.400000000000002,851,69,468
4,24,7,50,17.2,862,71,500
4,24,8,0,18,876,73,534
4,24,8,10,18.5,889,75,567
4,24,8,20,19,900,76,599
4,24,8,30,19.6,911,78,630
4,24,8,40,20.1,920,79,661
4,24,8,50,20.6,929,81,691
4,24,9,0,21.1,937,82,719
4,24,9,10,21.5,944,83,746
4,24,9,20,21.900000000000002,951,84,772
4,24,9,30,22.200000000000003,957,85,797
4,24,9,40,22.6,957,88,819
4,24,9,50,22.900000000000002,962,90,841
4,24,10,0,23.3,963,91,858
4,24,10,10,23.5,967,91,878
4,24,10,20,23.700000000000003,971,92,895
4,24,10,30,24,974,93,911
4,24,10,40,24.200000000000003,977,93,925
4,24,10,50,24.400000000000002,979,94,938
4,24,11,0,24.6,527,394,853
4,24,11,10,24.700000000000003,605,359,890
4,24,11,20,24.8,532,397,868
4,24,11,30,24.900000000000002,982,95,968
4,24,11,40,25,968,105,969
4,24,11,50,25.200000000000003,968,105,971
4,24,12,0,25.3,969,105,972
4,24,12,10,25.200000000000003,968,105,970
4,24,12,20,25.200000000000003,968,106,968
4,24,12,30,25.200000000000003,967,105,963
4,24,12,40,25.200000000000003,957,111,955
4,24,12,50,25.1,955,110,946
4,24,13,0,25.1,501,335,770
4,24,13,10,25.1,425,435,800
4,24,13,20,25,605,346,859
4,24,13,30,25,349,453,744
4,24,13,40,25,935,108,877
4,24,13,50,25,931,107,859
4,24,14,0,24.900000000000002,293,445,677
4,24,14,10,24.900000000000002,198,457,610
